,token_id,gloss,utterance_id,utterance_gloss,clan_part_of_speech,utterance_id,spacy_part_of_speech,spacy_part_of_speech-2,CORRECT,CORRECT-2,CORRECT-3,SPACY_MATCH,CLAN_MATCH,,comment
827,64894391,celles,17850021,elles sont pas encore assez mûres mon chéri celles qui restent,PRON,17850021,PRON,PRON,PRON,,,,,,
828,64818278,elle-même,17833228,elle les dessine elle-même,PRON,17833228,PRON,PRON,PRON,,,,,,
829,64856332,langer,17837310,on aurait besoin d' une serviette pour poser l'enfant pour le langer,VERB,17837310,NOUN,NOUN,VERB,,,No match,,,
830,64954016,là,17858849,là Tonton_Christophe,ADV,17858849,ADV,ADV,ADV,,,,,,
831,64851575,sortie,17825675,maman elle l'a sortie la bavette,PART,17825675,VERB,VERB,VERB,PART,,,,,
832,65453910,il,17988104,mais après le petit+déjeuner il faut en accompagner il faut qu'on en accompagne un chez le médecin,PRON,17988104,PRON,PRON,PRON,,,,,,
833,64754157,au,17815488,attention au pieds d' Aliyah Anaé,PREP,17815488,PROPN,PROPN,PREP,,,No match,,,
834,65355758,aussi,17971384,tu aimes bien aussi,ADV,17971384,ADV,ADV,ADV,,,,,,
835,65150497,pas,17920992,c'est Nono qui l'a qui l'a laissé l'aileron ou pas,ADV,17920992,ADV,ADV,ADV,,,,,,
836,65158435,fatigué,17919571,t'es fatigué,PART,17919571,VERB,VERB,ADJ,PART,,No match,,,
837,65055044,sucré,17877350,oh qu'est-ce que c'est sucré leur compote dis_donc,PART,17877350,AUX,AUX,ADJ,,,No match,No match,,
838,64607334,qu'à,17770737,et ben on a qu'à dire que c'est le plus petit qui commence alors c'est Anaé,PREP,17770737,SCONJ,SCONJ,PREP_PREP,,,No match,No match,,
839,64918102,plusieurs,17856166,et là plusieurs jours après qu'est-ce que c'est tout ça,PRON,17856166,DET,DET,ADJ,,,No match,No match,,
840,64867620,voeux,17841311,alors ça c'est quoi ça c'est pour Christophe Parisse de la part de la société générale ça doit être des voeux de fin d'année avec des gros bisous partout,NOUN,17841311,NOUN,NOUN,NOUN,,,,,,
841,64980333,en_arrière,17873324,met en_arrière,ADV,17873324,NOUN,NOUN,ADV,,,No match,,,
842,65188200,tiroir,17919124,ils ils sont dans le dans le tiroir,NOUN,17919124,NOUN,NOUN,NOUN,,,,,,
843,64787557,en_dessous,17827517,hé il y en a un il y en a un en_dessous de la boîte mon chéri,ADV,17827517,NOUN,NOUN,ADV,ADP,,No match,,,
844,64643110,as,17781830,ah y+en tu en as pas tu as mis un trésor à la place,VERB,17781830,NOUN,NOUN,VERB,,,No match,,,
845,65227899,vu,17927412,oh tu as vu elle a roulé,PART,17927412,VERB,VERB,VERB,PART,,,,,
846,65163164,abîmées,17926457,tu les as abîmées toutes les deux,PART,17926457,NOUN,NOUN,VERB,PART,,No match,,,
847,64837115,su,17834004,dis_donc hein ça c'est le c'est le quasiment le deuxième le premier mot multisyllabique que tu as su dire,PREP,17834004,AUX,AUX,VERB,PART,,No match,No match,,
848,64803822,en_dehors,17827511,est-ce que tu arrives à le faire en_dehors de la boîte,ADV,17827511,ADP,ADP,ADV,ADP,,,,,
849,65019076,sous,17875820,et Titi tu montres les animaux qu'on a découvert qui pouvaient passer sous le pont,PREP,17875820,ADP,ADP,PREP,ADP,,,,,
850,65927755,tombé,18123321,woua tombé,PART,18123321,PROPN,PROPN,VERB,ADJ,PART,No match,,,
851,65485285,toi,17994052,parce que un jour euh je vais faire des des faux pommes+de+terre pour toi,PRON,17994052,PROPN,PROPN,PRON,,,No match,,,
852,64552601,petit,17767395,et comment il s'appelle son petit lapin,ADJ,17767395,ADJ,ADJ,ADJ,,,,,,
853,64833943,rouge,17832451,rouge,ADJ,17832451,NOUN,NOUN,ADJ,,,No match,,,
854,64717055,droite,17788919,hin et qu'est-ce qu'il y a sur ta main droite,ADJ,17788919,NOUN,NOUN,ADJ,,,No match,,,
855,65052275,avec,17875808,ah bah non une une c'est trop facile avec ta grosse voiture tu gagnes tout_le_temps,PREP,17875808,ADP,ADP,PREP,ADP,,,,,
856,64808251,sans,17836507,ou alors euh il a pris quelque chose sans que je le vois mais,PREP,17836507,ADP,ADP,PREP,ADP,,,,,
857,65397900,elle-même,17973071,elle-même,PRON,17973071,PRON,PRON,PRON,,,,,,
858,65675817,mien,18023117,ah c'est le mien c'est le mien c'est le mien,PRON,18023117,NOUN,NOUN,PRON,,,No match,,,
859,65220561,entend,17929672,ils crient pas mais on les entend,VERB,17929672,VERB,VERB,VERB,,,,,,
860,64715998,a,17790863,y a des salades,VERB,17790863,VERB,VERB,VERB,,,,,,
861,64688981,tranquillement,17806523,j'essaie de trouver un endroit où on peut téléphoner tranquillement,ADV,17806523,ADV,ADV,ADV,,,,,,
862,65636748,Théophile,18045749,Théophile,NOUN,18045749,PROPN,PROPN,PROPN,NOUN,,,,,
863,65436198,pourqu'ils,17976162,il faut les planter dans la terre pourqu'ils germent,PRON,17976162,SCONJ,SCONJ,PREP_PRON,,,No match,No match,,pourqu'ils
864,64937670,remet,17861473,ah ça se remet plus,VERB,17861473,VERB,VERB,VERB,,,,,,
865,64665228,grosses,17779259,les grosses,ADJ,17779259,NOUN,NOUN,ADJ,NOUN,,,,,
866,65021802,qu'avec,17877222,ouais ouais parce qu'avec des grandes des grandes des grands bois comme ça c'est le papa effectivement,PREP,17877222,SCONJ,SCONJ,PREP_PREP,,,No match,No match,,
867,64734682,t'il,17811747,tu n' aurais pas vu un petit ours demanda t'il au castor,PRON,17811747,SCONJ,SCONJ,PRON,,,No match,,,
868,64878650,aussi,17845430,ben tiens Jeanne aussi elle veut l'prendre,ADV,17845430,ADV,ADV,ADV,,,,,,
869,64584190,milieu,17772479,parce que sinon il y c'est les enfants en plein milieu c'est pas très pratique pour travailler,PREP,17772479,NOUN,NOUN,NOUN,,,,No match,,
870,64935448,apparemment,17853117,ben j'étais pas au courant mais apparemment,ADV,17853117,ADV,ADV,ADV,,,,,,
871,65395668,au,17969906,et le fait que ce soit au nom de Balard m'énerve,PREP,17969906,NOUN,NOUN,PREP,,,No match,,,
872,65836327,mûre,18098061,je crois pas pourrie mais pas assez mûre encore,ADJ,18098061,NUM,NUM,ADJ,,,No match,,,
873,65192989,complètement,17914080,complètement cassés,ADV,17914080,ADV,ADV,ADV,,,,,,
874,64796853,allez,17825969,allez assis assis,VERB,17825969,VERB,VERB,VERB,,,,,,
875,65170839,ça,17897235,oui il faut faire toujours ça,PRON,17897235,PRON,PRON,PRON,,,,,,
876,64684533,mauvais,17801691,tu veux pas quoi on change la couche parce que ça sent très mauvais,ADJ,17801691,ADJ,ADJ,ADJ,,,,,,
877,64865054,brutale,17835925,tu es un peu brutale,ADJ,17835925,ADJ,ADJ,ADJ,,,,,,
878,65038236,à,17888398,maman va les ranger à leur place voilà,PREP,17888398,ADP,ADP,ADV,,,No match,No match,,
879,65492918,c'est,18003894,c'est une dînette de trop grands Côme,VERB,18003894,PRON,PRON,PRON_VERB,,,No match,No match,,
880,65480616,entendu,17991435,tu avais bien entendu,ADJ,17991435,VERB,VERB,VERB,PART,,,No match,,
881,65116214,plus,17898966,il est plus grand que moi,PREP,17898966,ADV,ADV,ADV,,,,No match,,
882,65224884,envie,17933426,moi j'ai envie de faire un cours particulier,NOUN,17933426,NOUN,NOUN,NOUN,,,,,,
883,65385120,changé,17971830,mais c'est plus la avant c'était la classe des escargots mais maintenant ça a changé changé,PART,17971830,VERB,VERB,VERB,PART,,,,,
884,65924184,au,18105355,qu'est-ce que t'as fait au jardin hein dis à Lili,PREP,18105355,PROPN,PROPN,PREP,,,No match,,,
885,64980834,souhaits,17865446,à tes souhaits,NOUN,17865446,NOUN,NOUN,NOUN,,,,,,
886,65523870,cours,17999629,donc maintenant il vient chaque semaine il a cours le lundi,PREP,17999629,NOUN,NOUN,NOUN,,,,No match,,
887,65416949,ton,17980282,alors il est où ton pirouette,NOUN,17980282,NOUN,NOUN,PRON,,,No match,No match,,
888,64625111,petit,17777888,trop grand et trop petit,ADJ,17777888,ADJ,ADJ,ADJ,,,,,,
889,64780398,passe,17807752,alors qu'est-ce qu'il se passe là ils attendent,VERB,17807752,VERB,VERB,VERB,,,,,,
890,65779126,donné,18043905,xxx a voulait me donner a voulait me donner la souris verte mais xxx finalement elle nous a donné elle m'a donné la souris de bronze que moi elle était pas là Sarah,ADJ,18043905,VERB,VERB,VERB,,,,No match,,
891,65469416,petit,17988214,je fais vite allez un tout petit peu,ADJ,17988214,ADJ,ADJ,ADJ,,,,,,
892,65119654,en,17910637,faut couper en deux,PREP,17910637,ADP,ADP,PREP,ADP,,,,,
893,65058217,déconstruire,17892551,Ulysse Julie tu ne déconstruis pas ce-que Ulysse a fait,VERB,17892551,ADJ,ADJ,VERB,,,No match,,,
894,65922390,c'est,18102551,c'est Lili qui t'as piqué les yeux,VERB,18102551,PRON,PRON,PRON_VERB,,,No match,No match,,
895,65239236,encore,17931113,tu en veux encore moi je te donne oh dis_donc,ADV,17931113,ADV,ADV,ADV,,,,,,
896,64621528,sais,17785587,tu sais pas ce qu'il y a dans le jardin,VERB,17785587,VERB,VERB,VERB,,,,,,
897,65677779,libéral,18028153,non quand tu veux faire l'esthétique en en libéral maintenant les médecins les chirurgiens esthétiques ont demandé à ce-que aussi il y ait une spécialité pour les médecins même si c'est de la petite esthétique,ADJ,18028153,NOUN,NOUN,ADJ,,,No match,,,
898,65490145,celles-là,17996662,elles sont un peu trop grandes celles-là,PRON,17996662,PRON,PRON,PRON,,,,,,
899,65447166,grandi,17989596,j'ai essayé de grandir après j'ai grandi toute seule,PART,17989596,VERB,VERB,VERB,PART,,,,,
900,65432922,fanent,17975585,c'est à dire d'abord y a des fleurs ensuite elles fanent,VERB,17975585,ADV,ADV,VERB,,,No match,,,
901,65752063,on,18066686,et ça on va le mettre,PRON,18066686,PRON,PRON,PRON,,,,,,
902,65165181,plein,17906534,alors vous allez faire plein de gâteaux,PREP,17906534,ADJ,ADJ,ADJ,,,,No match,,
903,65044916,que,17883823,hé ben euh Louise a la même que Julie,PREP,17883823,SCONJ,SCONJ,SCONJ,,,,No match,,
904,65416214,écrire,17976853,tu apprends à écrire en attaché,VERB,17976853,VERB,VERB,VERB,,,,,,
905,65800059,voilà,18091591,voilà,ADV,18091591,VERB,VERB,ADV,,,No match,,,
906,64950543,pas,17869138,n'est-ce pas hein Antoine attention elle va se fâcher,ADV,17869138,ADV,ADV,ADV,,,,,,
907,64976823,mets,17857061,mets mets là où il faut,VERB,17857061,NOUN,NOUN,VERB,,,No match,,,
908,65490832,l'avoir,17998754,j'ai l'impression de l'avoir vu ailleurs,VERB,17998754,PRON,PRON,PRON_VERB,,,No match,No match,,
909,65078858,toi-même,17901921,tu veux te laver la tête toi-même,PRON,17901921,PROPN,PROPN,PRON,,,No match,,,
910,64793490,éveillés,17819417,elle ne comprend pas pourquoi eux ils ont le droit de rester éveillés alors qu'elle est prisonnière dans son lit,PART,17819417,VERB,VERB,ADJ,PART,,No match,,,
911,65455044,banal,17989728,du lait qui sort d' une orange c'est pas banal,ADJ,17989728,ADJ,ADJ,ADJ,,,,,,
912,65236272,bien,17936106,c'est très bien,ADV,17936106,ADV,ADV,ADV,,,,,,
913,64981243,car,17866561,je te pose dessus car c'est difficile avec les coussin de s'asseoir,NOUN,17866561,CCONJ,CCONJ,CCONJ,,,,No match,,
914,65492086,attends,18001960,attends non Côme ce jeu là c'est vraiment pas idéal pour toi,VERB,18001960,ADJ,ADJ,VERB,,,No match,,,
915,64906699,qu'hier,17853095,à tel point qu'hier soir je dis,ADV,17853095,SCONJ,SCONJ,SCONJ_ADV,,,No match,No match,,qu'hier
916,64807015,plusieurs,17831135,eh ben c'est qu'il il refait plusieurs fois la même chose,PRON,17831135,DET,DET,ADJ,,,No match,No match,,
917,65427415,en_avant,17980814,attends il faut la pencher vraiment en_avant pourqu'elle tienne debout,ADV,17980814,VERB,VERB,ADV,,,No match,,,
918,65264640,mets,17945437,allez mets-lui,VERB,17945437,NOUN,NOUN,VERB,,,No match,,,
920,65366679,mettez,17968618,mettez-le ici,VERB,17968618,PROPN,PROPN,VERB,,,No match,,,
922,65324658,mets,17955341,mets-toi là,VERB,17955341,NOUN,NOUN,VERB,,,No match,,,
924,64658436,a,17798328,y a-t-il d' autres surprises là-dedans,VERB,17798328,,,VERB,,,,,,
926,65319472,lave,17961583,lave-toi le corps,VERB,17961583,ADJ,ADJ,VERB,,,No match,,,
928,65369217,demande,17960213,demande-lui si tu veux,VERB,17960213,NOUN,NOUN,VERB,,,No match,,,
930,65255591,montre,17938417,alors montre-moi qu'est-ce que tu fais avec ça,VERB,17938417,VERB,VERB,VERB,,,,,,
932,65602658,dis,18025340,dis-lui quelque chose,VERB,18025340,NOUN,NOUN,VERB,,,No match,,,
934,65192737,dis,17912749,ben chais pas dis-le moi,VERB,17912749,ADV,ADV,VERB,,,No match,,,
936,65231899,dis,17935375,dis-moi demande-moi gentillement,VERB,17935375,NOUN,NOUN,VERB,,,No match,,,
938,65440945,donne,17982089,donne-moi ta feuille,VERB,17982089,VERB,VERB,VERB,,,,,,
940,65755387,laisse,18070623,non laisse-le attaché c'est mieux comme ça ça se perd pas,VERB,18070623,VERB,VERB,VERB,,,,,,
942,65444560,attends,17986627,oh attends-moi deux secondes avec Côme parce que je suis bien là oui j'arrive oh,VERB,17986627,ADJ,ADJ,VERB,,,No match,,,
944,65238362,assis,17929302,assis-toi assis-toi,VERB,17929302,PROPN,PROPN,VERB,,,No match,,,
948,65284398,raconte,17942915,Père_Castor raconte-moi une histoire Père_Castor,VERB,17942915,VERB,VERB,VERB,,,,,,
950,65311506,mets,17956192,regarde mets-toi accroupie,VERB,17956192,NOUN,NOUN,VERB,,,No match,,,
952,65248245,frotte,17939319,frotte-toi avec le savon maintenant,VERB,17939319,NOUN,NOUN,VERB,,,No match,,,
954,65375171,montre,17971313,vas_y montre-nous ça,VERB,17971313,VERB,VERB,VERB,,,,,,
956,65092654,regarde,17907955,regarde-moi,VERB,17907955,NOUN,NOUN,VERB,,,No match,,,
958,65251281,raconte,17936240,raconte-moi tout ça,VERB,17936240,NOUN,NOUN,VERB,,,No match,,,
960,65278460,excuse,17952105,ah pardon excuse-moi mais je suis un_peu dans le chou,VERB,17952105,ADJ,ADJ,VERB,,,No match,,,
962,65447201,tais,17989683,Christelle tais-toi un peu et tu manges,VERB,17989683,VERB,VERB,VERB,,,,,,
964,65319674,donne,17962049,prend le savon et donne-moi ton pied s'il te plaît,VERB,17962049,VERB,VERB,VERB,,,,,,
966,64791366,demande,17817039,qu'est-ce que c'est demande-t-il,VERB,17817039,VERB,VERB,VERB,,,,,,
968,65282139,dis,17939573,tu veux tu veux attraper attraper quoi comme livre dis-moi,VERB,17939573,NOUN,NOUN,VERB,,,No match,,,
970,65434585,pousse,17974365,pousse-toi,VERB,17974365,NOUN,NOUN,VERB,,,No match,,,
972,65273339,mets,17947579,non mets-les parce que sinon je peux pas te filmer avec tes boucles d'oreille,VERB,17947579,ADJ,ADJ,VERB,,,No match,,,
974,65273847,mets,17949286,mets-toi là-bas,VERB,17949286,NOUN,NOUN,VERB,,,No match,,,
976,65235718,allonge,17937043,allonge-toi allonge-toi allonge-toi Léonard,VERB,17937043,ADJ,ADJ,VERB,,,No match,,,
978,65319746,lave,17962317,lave-toi le ventre maintenant,VERB,17962317,ADJ,ADJ,VERB,,,No match,,,
980,65196919,donne,17922789,donne-moi tes pieds,VERB,17922789,VERB,VERB,VERB,,,,,,
982,65311514,met,17956216,mais met-toi accroupie,VERB,17956216,VERB,VERB,VERB,,,,,,
984,65434599,tiens,17974410,tiens-moi ici,VERB,17974410,ADJ,ADJ,VERB,,,No match,,,
986,65261066,donne,17941283,ah si ça c'est le fond tiens donne-moi ton morceau là,VERB,17941283,VERB,VERB,VERB,,,,,,
988,65531093,s',18009440,ah comment s'appelle-t-elle,VERB,18009440,PRON,PRON,PRON,,,,No match,,
989,65531093,appelle-t-elle,18009440,ah comment s'appelle-t-elle,PRON,18009440,NOUN,NOUN,VERB_PRON,,,No match,No match,,
990,65305023,assieds,17954536,assieds-toi bien,VERB,17954536,NOUN,NOUN,VERB,,,No match,,,
992,65197390,cache,17924298,oui cache-toi et_puis je te réchauffe,VERB,17924298,NOUN,NOUN,VERB,,,No match,,,
994,65244315,raconte,17935793,raconte-moi,VERB,17935793,NOUN,NOUN,VERB,,,No match,,,
996,65246156,approche,17936960,attends approche-toi bien,VERB,17936960,NOUN,NOUN,VERB,,,No match,,,
998,65248469,écoute,17939748,écoute-moi,VERB,17939748,NOUN,NOUN,VERB,,,No match,,,
1000,65333849,dis,17965889,où tu veux aller dis-moi,VERB,17965889,NOUN,NOUN,VERB,,,No match,,,
1002,65316732,mets,17952385,d'accord bah mets-toi là-bas,VERB,17952385,NOUN,NOUN,VERB,,,No match,,,
1004,65441089,donne,17982603,donne-moi,VERB,17982603,VERB,VERB,VERB,,,,,,
1006,65441081,donne,17982549,donne-moi,VERB,17982549,VERB,VERB,VERB,,,,,,
1008,64873195,a,17843070,combien y a-t-il d' éléphants,VERB,17843070,,,VERB,,,,,,
1010,65196927,donne,17922814,s'il te plaît Léonard donne-moi tes pieds,VERB,17922814,VERB,VERB,VERB,,,,,,
1012,65319467,lave,17961581,lave-toi avec les bulles un_petit_peu,VERB,17961581,ADJ,ADJ,VERB,,,No match,,,
1014,65299793,regarde,17947080,regarde le celui-là regarde-le et puis après et puis après,VERB,17947080,NOUN,NOUN,VERB,,,No match,,,
1016,65092875,raconte,17908983,raconte-moi tout,VERB,17908983,NOUN,NOUN,VERB,,,No match,,,
1018,65240981,assis,17937269,xxx allez maman assis-toi là,VERB,17937269,PROPN,PROPN,VERB,,,No match,,,
1020,65083448,raconte,17905377,alors raconte-moi,VERB,17905377,VERB,VERB,VERB,,,,,,
1022,65366677,mettez,17968606,mettez-le ici,VERB,17968606,PROPN,PROPN,VERB,,,No match,,,
1024,65591017,dis,18010583,alors dis-moi Théophile,VERB,18010583,NOUN,NOUN,VERB,,,No match,,,
1026,65156631,montre,17913880,montre-moi,VERB,17913880,NOUN,NOUN,VERB,,,No match,,,
1028,65285598,cria,17946012,ouh la ouh cria-t-il en tombant de côté,VERB,17946012,NOUN,NOUN,VERB,,,No match,,,
1030,65155671,donne,17922495,donne-les moi je vais te les mettre,VERB,17922495,VERB,VERB,VERB,,,,,,
1032,65353918,dis,17961991,bah dis-le à ta maman,VERB,17961991,NOUN,NOUN,VERB,,,No match,,,
1034,65288444,regarde,17956013,regarde-moi ça,VERB,17956013,NOUN,NOUN,VERB,,,No match,,,
1036,65060413,attend,17885517,Carbure qui attend-t-elle,VERB,17885517,VERB,VERB,VERB,,,,,,
1038,64731684,passe,17807386,oh que se passe-t-il,VERB,17807386,,,VERB,,,,,,
1040,65310556,raconte,17953362,raconte-moi,VERB,17953362,NOUN,NOUN,VERB,,,No match,,,
1042,65334880,accroche,17967023,accroche-toi sur les genoux,VERB,17967023,ADJ,ADJ,VERB,,,No match,,,
1044,65192890,dis,17913712,dis-moi ce-que c'est toi,VERB,17913712,NOUN,NOUN,VERB,,,No match,,,
1046,64873248,a,17843188,d'accord et combien y a-t-il de lions,VERB,17843188,,,VERB,,,,,,
1048,65434561,donne,17974283,Madeleine pas de ticket donne-moi le ticket,VERB,17974283,VERB,VERB,VERB,,,,,,
1050,65460262,sers,17989951,Gilles sers-toi hein si tu veux y a du pâté tout ça,VERB,17989951,NOUN,NOUN,VERB,,,No match,,,
1052,65503088,aide,17998456,regarde bah aide-la Lucas,VERB,17998456,NOUN,NOUN,VERB,,,No match,,,
1054,65377150,laisse,17976146,mais laisse-la,VERB,17976146,VERB,VERB,VERB,,,,,,
1056,65287209,regarde,17951924,regarde-moi ça,VERB,17951924,NOUN,NOUN,VERB,,,No match,,,
1058,65334879,accroche,17967021,accroche-toi accroche-toi,VERB,17967021,ADJ,ADJ,VERB,,,No match,,,
1060,65443008,laisse,17985421,laisse-moi,VERB,17985421,NOUN,NOUN,VERB,,,No match,,,
1062,65159929,montre,17924709,montre-moi ta main,VERB,17924709,NOUN,NOUN,VERB,,,No match,,,
1064,65247100,montre,17937755,montre-moi,VERB,17937755,NOUN,NOUN,VERB,,,No match,,,
1066,65244334,donne,17935817,donne-moi des bonbons,VERB,17935817,VERB,VERB,VERB,,,,,,
1068,64670008,pleurniche,17794877,non tout_de_suite pleurniche-t-elle,VERB,17794877,ADJ,ADJ,VERB,,,No match,,,
1070,65460108,sort,17989475,allez sort-la Théophile,VERB,17989475,NOUN,NOUN,VERB,,,No match,,,
1072,65210423,donne,17920257,donne-moi là maman,VERB,17920257,VERB,VERB,VERB,,,,,,
1074,65325040,dis,17961910,et dis-moi à l'école des poupées est-ce que les maîtresses sont aussi des poupées,VERB,17961910,NOUN,NOUN,VERB,,,No match,,,
1076,64765028,répète,17811947,je suis un grand ours dans sa grotte se répète-t-il,VERB,17811947,VERB,VERB,VERB,,,,,,
1078,65228794,dis,17931368,dis-lui qui c'est qui t'a amené le pull,VERB,17931368,NOUN,NOUN,VERB,,,No match,,,
1080,65188399,montre,17920100,montre-nous comment tu fais,VERB,17920100,NOUN,NOUN,VERB,,,No match,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,367,247,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,633,753,,
,,,,,,,,,,,,63.3,75.3,,
