,token_id,gloss,utterance_id,utterance_gloss,part_of_speech,log_frequency_bin,utterance_id,spacy_part_of_speech,CORRECT,comment
973,65273339,#NAME?,17947579,non mets-les parce que sinon je peux pas te filmer avec tes boucles d'oreille,pro,1,17947579,PRON,,
974,65273847,mets,17949286,mets-toi là-bas,v,3,17949286,NOUN,VERB,
975,65273847,#NAME?,17949286,mets-toi là-bas,pro,3,17949286,PUNCT,,
976,65235718,allonge,17937043,allonge-toi allonge-toi allonge-toi Léonard,v,2,17937043,ADJ,VERB,
977,65235718,#NAME?,17937043,allonge-toi allonge-toi allonge-toi Léonard,pro,2,17937043,PUNCT,,
978,65319746,lave,17962317,lave-toi le ventre maintenant,v,3,17962317,ADJ,VERB,
979,65319746,#NAME?,17962317,lave-toi le ventre maintenant,pro,3,17962317,PUNCT,,
980,65196919,donne,17922789,donne-moi tes pieds,v,4,17922789,VERB,VERB,
981,65196919,#NAME?,17922789,donne-moi tes pieds,pro,4,17922789,PRON,,
982,65311514,met,17956216,mais met-toi accroupie,v,0,17956216,VERB,VERB,
983,65311514,#NAME?,17956216,mais met-toi accroupie,pro,0,17956216,PUNCT,,
984,65434599,tiens,17974410,tiens-moi ici,v,1,17974410,ADJ,VERB,
985,65434599,#NAME?,17974410,tiens-moi ici,pro,1,17974410,PRON,,
986,65261066,donne,17941283,ah si ça c'est le fond tiens donne-moi ton morceau là,v,4,17941283,VERB,VERB,
987,65261066,#NAME?,17941283,ah si ça c'est le fond tiens donne-moi ton morceau là,pro,4,17941283,PRON,,
988,65531093,s',18009440,ah comment s'appelle-t-elle,v,0,18009440,PRON,PRON,
989,65531093,appelle-t-elle,18009440,ah comment s'appelle-t-elle,pro,0,18009440,NOUN,VERB_PRON,
990,65305023,assieds,17954536,assieds-toi bien,v,2,17954536,NOUN,VERB,
991,65305023,#NAME?,17954536,assieds-toi bien,pro,2,17954536,PUNCT,,
992,65197390,cache,17924298,oui cache-toi et_puis je te réchauffe,v,1,17924298,NOUN,VERB,
993,65197390,#NAME?,17924298,oui cache-toi et_puis je te réchauffe,pro,1,17924298,PUNCT,,
994,65244315,raconte,17935793,raconte-moi,v,3,17935793,NOUN,VERB,
995,65244315,#NAME?,17935793,raconte-moi,pro,3,17935793,PRON,,
996,65246156,approche,17936960,attends approche-toi bien,v,0,17936960,NOUN,VERB,
997,65246156,#NAME?,17936960,attends approche-toi bien,pro,0,17936960,PUNCT,,
998,65248469,écoute,17939748,écoute-moi,v,1,17939748,NOUN,VERB,
999,65248469,#NAME?,17939748,écoute-moi,pro,1,17939748,PRON,,
1000,65333849,dis,17965889,où tu veux aller dis-moi,v,4,17965889,NOUN,VERB,
1001,65333849,#NAME?,17965889,où tu veux aller dis-moi,pro,4,17965889,PRON,,
1002,65316732,mets,17952385,d'accord bah mets-toi là-bas,v,3,17952385,NOUN,VERB,
1003,65316732,#NAME?,17952385,d'accord bah mets-toi là-bas,pro,3,17952385,PUNCT,,
1004,65441089,donne,17982603,donne-moi,v,4,17982603,VERB,VERB,
1005,65441089,#NAME?,17982603,donne-moi,pro,4,17982603,PRON,,
1006,65441081,donne,17982549,donne-moi,v,4,17982549,VERB,VERB,
1007,65441081,#NAME?,17982549,donne-moi,pro,4,17982549,PRON,,
1008,64873195,a,17843070,combien y a-t-il d' éléphants,v,2,17843070,,VERB,
1009,64873195,#NAME?,17843070,combien y a-t-il d' éléphants,pro,2,17843070,PART,,
1010,65196927,donne,17922814,s'il te plaît Léonard donne-moi tes pieds,v,4,17922814,VERB,VERB,
1011,65196927,#NAME?,17922814,s'il te plaît Léonard donne-moi tes pieds,pro,4,17922814,PRON,,
1012,65319467,lave,17961581,lave-toi avec les bulles un_petit_peu,v,3,17961581,ADJ,VERB,
1013,65319467,#NAME?,17961581,lave-toi avec les bulles un_petit_peu,pro,3,17961581,PUNCT,,
1014,65299793,regarde,17947080,regarde le celui-là regarde-le et puis après et puis après,v,0,17947080,NOUN,VERB,
1015,65299793,#NAME?,17947080,regarde le celui-là regarde-le et puis après et puis après,pro,0,17947080,PUNCT,,
1016,65092875,raconte,17908983,raconte-moi tout,v,3,17908983,NOUN,VERB,
1017,65092875,#NAME?,17908983,raconte-moi tout,pro,3,17908983,PRON,,
1018,65240981,assis,17937269,xxx allez maman assis-toi là,v,2,17937269,PROPN,VERB,
1019,65240981,#NAME?,17937269,xxx allez maman assis-toi là,pro,2,17937269,PUNCT,,
1020,65083448,raconte,17905377,alors raconte-moi,v,3,17905377,VERB,VERB,
1021,65083448,#NAME?,17905377,alors raconte-moi,pro,3,17905377,PRON,,
1022,65366677,mettez,17968606,mettez-le ici,v,1,17968606,PROPN,VERB,
1023,65366677,#NAME?,17968606,mettez-le ici,pro,1,17968606,PUNCT,,
1024,65591017,dis,18010583,alors dis-moi Théophile,v,4,18010583,NOUN,VERB,
1025,65591017,#NAME?,18010583,alors dis-moi Théophile,pro,4,18010583,PRON,,
1026,65156631,montre,17913880,montre-moi,v,4,17913880,NOUN,VERB,
1027,65156631,#NAME?,17913880,montre-moi,pro,4,17913880,PRON,,
1028,65285598,cria,17946012,ouh la ouh cria-t-il en tombant de côté,v,0,17946012,NOUN,VERB,
1029,65285598,#NAME?,17946012,ouh la ouh cria-t-il en tombant de côté,pro,0,17946012,PART,,
1030,65155671,donne,17922495,donne-les moi je vais te les mettre,v,1,17922495,VERB,VERB,
1031,65155671,#NAME?,17922495,donne-les moi je vais te les mettre,pro,1,17922495,PRON,,
1032,65353918,dis,17961991,bah dis-le à ta maman,v,1,17961991,NOUN,VERB,
1033,65353918,#NAME?,17961991,bah dis-le à ta maman,pro,1,17961991,PUNCT,,
1034,65288444,regarde,17956013,regarde-moi ça,v,2,17956013,NOUN,VERB,
1035,65288444,#NAME?,17956013,regarde-moi ça,pro,2,17956013,PRON,,
1036,65060413,attend,17885517,Carbure qui attend-t-elle,v,0,17885517,VERB,VERB,
1037,65060413,#NAME?,17885517,Carbure qui attend-t-elle,pro,0,17885517,PART,,
1038,64731684,passe,17807386,oh que se passe-t-il,v,1,17807386,,VERB,
1039,64731684,#NAME?,17807386,oh que se passe-t-il,pro,1,17807386,PART,,
1040,65310556,raconte,17953362,raconte-moi,v,3,17953362,NOUN,VERB,
1041,65310556,#NAME?,17953362,raconte-moi,pro,3,17953362,PRON,,
1042,65334880,accroche,17967023,accroche-toi sur les genoux,v,2,17967023,ADJ,VERB,
1043,65334880,#NAME?,17967023,accroche-toi sur les genoux,pro,2,17967023,PUNCT,,
1044,65192890,dis,17913712,dis-moi ce-que c'est toi,v,4,17913712,NOUN,VERB,
1045,65192890,#NAME?,17913712,dis-moi ce-que c'est toi,pro,4,17913712,PRON,,
1046,64873248,a,17843188,d'accord et combien y a-t-il de lions,v,2,17843188,,VERB,
1047,64873248,#NAME?,17843188,d'accord et combien y a-t-il de lions,pro,2,17843188,PART,,
1048,65434561,donne,17974283,Madeleine pas de ticket donne-moi le ticket,v,4,17974283,VERB,VERB,
1049,65434561,#NAME?,17974283,Madeleine pas de ticket donne-moi le ticket,pro,4,17974283,PRON,,
1050,65460262,sers,17989951,Gilles sers-toi hein si tu veux y a du pâté tout ça,v,0,17989951,NOUN,VERB,
1051,65460262,#NAME?,17989951,Gilles sers-toi hein si tu veux y a du pâté tout ça,pro,0,17989951,PUNCT,,
1052,65503088,aide,17998456,regarde bah aide-la Lucas,v,0,17998456,NOUN,VERB,
1053,65503088,#NAME?,17998456,regarde bah aide-la Lucas,pro,0,17998456,PUNCT,,
1054,65377150,laisse,17976146,mais laisse-la,v,2,17976146,VERB,VERB,
1055,65377150,#NAME?,17976146,mais laisse-la,pro,2,17976146,PUNCT,,
1056,65287209,regarde,17951924,regarde-moi ça,v,2,17951924,NOUN,VERB,
1057,65287209,#NAME?,17951924,regarde-moi ça,pro,2,17951924,PRON,,
1058,65334879,accroche,17967021,accroche-toi accroche-toi,v,2,17967021,ADJ,VERB,
1059,65334879,#NAME?,17967021,accroche-toi accroche-toi,pro,2,17967021,PUNCT,,
1060,65443008,laisse,17985421,laisse-moi,v,1,17985421,NOUN,VERB,
1061,65443008,#NAME?,17985421,laisse-moi,pro,1,17985421,PRON,,
1062,65159929,montre,17924709,montre-moi ta main,v,4,17924709,NOUN,VERB,
1063,65159929,#NAME?,17924709,montre-moi ta main,pro,4,17924709,PRON,,
1064,65247100,montre,17937755,montre-moi,v,4,17937755,NOUN,VERB,
1065,65247100,#NAME?,17937755,montre-moi,pro,4,17937755,PRON,,
1066,65244334,donne,17935817,donne-moi des bonbons,v,4,17935817,VERB,VERB,
1067,65244334,#NAME?,17935817,donne-moi des bonbons,pro,4,17935817,PRON,,
1068,64670008,pleurniche,17794877,non tout_de_suite pleurniche-t-elle,v,0,17794877,ADJ,VERB,
1069,64670008,#NAME?,17794877,non tout_de_suite pleurniche-t-elle,pro,0,17794877,PART,,
1070,65460108,sort,17989475,allez sort-la Théophile,v,0,17989475,NOUN,VERB,
1071,65460108,#NAME?,17989475,allez sort-la Théophile,pro,0,17989475,PUNCT,,
1072,65210423,donne,17920257,donne-moi là maman,v,4,17920257,VERB,VERB,
1073,65210423,#NAME?,17920257,donne-moi là maman,pro,4,17920257,PRON,,
1074,65325040,dis,17961910,et dis-moi à l'école des poupées est-ce que les maîtresses sont aussi des poupées,v,4,17961910,NOUN,VERB,
1075,65325040,#NAME?,17961910,et dis-moi à l'école des poupées est-ce que les maîtresses sont aussi des poupées,pro,4,17961910,PRON,,
1076,64765028,répète,17811947,je suis un grand ours dans sa grotte se répète-t-il,v,0,17811947,VERB,VERB,
1077,64765028,#NAME?,17811947,je suis un grand ours dans sa grotte se répète-t-il,pro,0,17811947,PART,,
1078,65228794,dis,17931368,dis-lui qui c'est qui t'a amené le pull,v,1,17931368,NOUN,VERB,
1079,65228794,#NAME?,17931368,dis-lui qui c'est qui t'a amené le pull,pro,1,17931368,PUNCT,,
1080,65188399,montre,17920100,montre-nous comment tu fais,v,1,17920100,NOUN,VERB,
1081,65188399,#NAME?,17920100,montre-nous comment tu fais,pro,1,17920100,PRON,,
